customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,income_bracket,occupation,company,address_street,address_city,address_state,address_country,address_postal_code,address_region,account_created,last_login,account_status,customer_segment,lifetime_value,avg_order_value,purchase_frequency,last_purchase_date,total_orders,total_spent,preferred_channel,preferred_category,loyalty_points,newsletter_subscribed,marketing_opt_in,customer_tier,credit_score,preferred_payment_method,shipping_preference,social_media_twitter,social_media_instagram,social_media_facebook,notes
CUST14834,Jennifer,Reyes,hdouglas@example.com,(581)219-9584,1952-05-09,67,Male,High,Company secretary,,6203 Samantha Plains Apt. 895,West Susan,Kansas,Peru,67679,Middle East,2024-02-23,2026-01-31,Closed,VIP,5775,710,41,,18,5775,Website,Home & Kitchen,2716,False,True,Platinum,,Credit Card,Standard,@raymond94,,,VIP customer
CUST14835,Kristin,French,gabriellagonzales@example.net,875.650.5714,1980-12-18,21,Female,Low,"Engineer, petroleum",,3038 Kimberly Neck Suite 112,Daniellehaven,,Montserrat,20603,Middle East,2023-09-20,,Active,New,909,192,3,,3,909,In-Store,Home & Kitchen,456,False,False,Silver,,Credit Card,Standard,,,facebook.com/edunn,Frequent returner
CUST14836,Paula,Castro,rthomas@example.com,+1-207-947-7327x202,1999-10-05,74,Other,Low,Chartered management accountant,Campbell Inc,24596 Sullivan Expressway Apt. 118,West Aliciatown,,Mexico,61154,Latin America,2025-06-24,2026-01-26,Closed,New,171,75,6,,8,171,Website,Beauty,9654,True,False,Silver,734.0,PayPal,Express,@woodkyle,,facebook.com/davidcohen,Prefers eco-friendly products
CUST14837,Patricia,Martin,edwardsamy@example.com,402.946.6138x5753,1974-10-02,63,Male,High,"Surveyor, commercial/residential",,7643 Jonathan Parks Suite 233,London,,UK,26006,Europe,2024-02-20,2026-01-20,Active,VIP,5894,632,21,2025-11-21,28,5894,In-Store,Fashion,35897,False,True,Bronze,631.0,PayPal,Next Day,,,facebook.com/rodriguezjason,Frequent returner
CUST14838,Kristen,Clark,rross@example.com,7899606389,1953-12-24,38,Male,Middle,"Biochemist, clinical",,4844 Baker Valley,Kaitlinview,Kansas,Croatia,35918,Latin America,2023-06-29,2026-02-05,Suspended,Returning,9,66,1,2026-01-11,1,9,In-Store,Home & Kitchen,49967,True,True,Platinum,,Apple Pay,Express,@cindyrobinson,,facebook.com/eileensmith,Prefers eco-friendly products
CUST14839,Kevin,Smith,gabriella66@example.org,001-685-823-9146x16090,1966-09-10,64,Male,Low,Claims inspector/assessor,,3004 Allison Motorway Apt. 783,Stephenton,Georgia,Mali,82789,Middle East,2025-08-13,2026-01-25,Inactive,Loyal,1101,227,8,2025-11-26,2,1101,In-Store,Electronics,30669,True,False,Gold,748.0,Bank Transfer,Standard,@bryangarcia,@joseph73,facebook.com/summersdanielle,Frequent returner
CUST14840,Melissa,Hobbs,sherrybryan@example.org,(469)426-6370,1974-05-29,76,Male,Middle,"Lecturer, higher education",Murphy Group,5030 Raymond Spurs Suite 239,San Diego,FL,USA,39520,North America,2021-05-15,2026-01-24,Closed,New,519,176,2,2026-01-28,3,519,Mobile App,Electronics,2090,False,True,Platinum,,Credit Card,Express,@sandra92,,facebook.com/valenciajennifer,
CUST14841,David,Jenkins,lchavez@example.com,001-454-986-2418x406,1959-01-17,73,Other,Very High,Estate agent,,79513 Victoria Pines Suite 437,Amsterdam,,Germany,75739,Europe,2023-07-04,2026-01-28,Closed,Loyal,1037,404,10,2025-12-18,13,1037,Mobile App,Home & Kitchen,37,True,False,Silver,449.0,Bank Transfer,Express,@millercharles,@zmarshall,facebook.com/bernardjohnny,Prefers eco-friendly products
CUST14842,Melvin,Bowman,alanholland@example.net,(499)377-4735,2005-08-10,56,Other,High,"Scientist, audiological",Riley Group,9344 Sanford Loop Suite 517,Evansmouth,Ohio,Pitcairn Islands,58755,Asia Pacific,2024-08-02,,Active,Returning,728,56,1,2026-02-04,1,728,Email,Fashion,31904,True,True,Silver,490.0,Bank Transfer,Express,,@calvindixon,,
CUST14843,Lisa,Anthony,ywatson@example.org,+1-793-429-4449x17362,1956-08-01,66,Female,Low,Theatre director,Alexander LLC,800 Ward Field,East Julieborough,Georgia,Jersey,79535,Middle East,2021-08-01,2026-01-20,Inactive,Returning,136,163,4,2025-12-08,3,136,Email,Beauty,49793,True,False,Silver,376.0,PayPal,Express,,,,Prefers eco-friendly products
CUST14844,Tiffany,Lewis,zolson@example.org,001-303-921-6263x485,1971-10-23,34,Male,Low,"Research officer, trade union",,198 Caitlin Cape,Brussels,,UK,70655,Europe,2025-03-23,2026-01-30,Active,Loyal,2143,287,6,,4,2143,Website,Electronics,49516,True,False,Platinum,,PayPal,Express,@fcannon,@lvargas,,Prefers eco-friendly products
CUST14845,Danielle,Benitez,barneseric@example.org,001-933-643-9740x167,1963-01-22,29,Other,Middle,Retail merchandiser,"Vargas, Johnson and Thomas",77722 Ashley Lock Apt. 040,West Richard,,Benin,75112,Asia Pacific,2025-02-05,,Suspended,Returning,510,96,3,2026-01-16,2,510,In-Store,Beauty,6768,True,True,Platinum,,Credit Card,Express,,@wendy03,facebook.com/claudia80,Prefers eco-friendly products
CUST14846,Christopher,Davidson,jordan82@example.com,(885)951-6229x37457,1949-01-13,34,Male,High,"Production assistant, radio",Bryant-Roach,480 Brittany Pine,South Stuartmouth,Louisiana,Palau,68093,Asia Pacific,2026-01-13,,Active,VIP,20890,1395,13,2026-01-06,10,20890,In-Store,Sports,3624,True,True,Platinum,,Bank Transfer,Express,@austin08,@baileyjillian,,
CUST14847,James,Flores,kathryn88@example.net,001-749-849-7718x3640,1973-08-22,68,Female,Low,Special effects artist,"Tucker, Jimenez and Greer",49598 Rebecca Fields Apt. 854,Claybury,Delaware,Hungary,79936,Asia Pacific,2023-07-09,2026-01-25,Suspended,Loyal,4828,456,8,2025-12-06,5,4828,In-Store,Electronics,40254,False,True,Bronze,,Apple Pay,Standard,,,,
CUST14848,Alicia,Jones,hramirez@example.net,2748391215,2002-05-28,45,Other,Middle,Trade union research officer,"Contreras, Taylor and Mccullough",94743 Lutz Ford,West Sharon,Wisconsin,Czech Republic,25390,Latin America,2025-09-06,,Inactive,At Risk,940,182,1,,1,940,Website,Home & Kitchen,22443,False,False,Platinum,511.0,Credit Card,Standard,@oli,@hernandezcindy,,Prefers eco-friendly products
CUST14849,Charlene,Baker,skinnerdaniel@example.com,+1-643-585-8452,1947-09-24,79,Other,High,Museum education officer,,824 Ritter Loaf,Rome,,Italy,95172,Europe,2021-09-14,,Inactive,VIP,13630,690,28,2026-01-11,30,13630,Website,Electronics,26999,False,True,Bronze,,Apple Pay,Standard,@jeffreyfigueroa,,,VIP customer
CUST14850,Amanda,Mathis,mendezlinda@example.net,3222260254,2000-12-22,27,Other,High,Archaeologist,"Flores, Gilmore and Wilson",27739 Koch Mount,Paris,,UK,83381,Europe,2022-09-03,2026-02-03,Suspended,New,140,143,3,2025-11-24,6,140,In-Store,Sports,17160,False,False,Gold,,Apple Pay,Standard,,,,Frequent returner
CUST14851,Rachel,Herring,jjones@example.org,3372613839,1992-12-20,68,Other,Very High,Architect,,67023 Kimberly Valleys,North Rogerside,,Cook Islands,83280,Latin America,2025-04-13,,Closed,Returning,824,108,2,2026-01-31,4,824,Email,Fashion,40751,False,False,Gold,386.0,Bank Transfer,Express,@jenniferduncan,,,VIP customer
CUST14852,Amy,Schmidt,ggraham@example.com,+1-854-538-4348x286,1945-03-26,77,Other,High,Horticultural consultant,,05137 Wong Key,East Sara,,Cocos (Keeling) Islands,89899,Middle East,2022-09-17,2026-02-05,Active,Loyal,2772,383,10,2025-11-18,2,2772,In-Store,Fashion,5969,False,True,Silver,,Bank Transfer,Express,,@jamie02,facebook.com/wrussell,
CUST14853,Mike,Mathis,ihenson@example.net,+1-829-258-7972,1957-11-04,41,Other,High,Medical physicist,,05198 Erik Divide,Brussels,,Italy,39051,Europe,2025-02-19,,Closed,At Risk,786,98,5,2026-01-17,1,786,Email,Sports,39381,True,False,Gold,516.0,Bank Transfer,Next Day,,,,Prefers eco-friendly products
CUST14854,Melvin,Flores,matthewwright@example.com,(880)759-3533x2529,1996-12-31,37,Female,High,Dramatherapist,,136 Anthony Wells Apt. 012,West Nancyton,North Carolina,Equatorial Guinea,17317,Asia Pacific,2021-09-20,,Closed,VIP,39675,1132,21,,7,39675,Email,Sports,38109,True,False,Silver,,Bank Transfer,Standard,@gregg07,@collinsmeagan,facebook.com/smithcrystal,
CUST14855,Thomas,Riddle,sandra57@example.org,(264)610-0877,2000-01-30,57,Other,Low,Environmental manager,Best-Patterson,99979 Michael Island Apt. 671,San Diego,GA,USA,55718,North America,2024-06-01,2026-01-10,Active,Churned,982,185,3,2025-11-29,6,982,Email,Sports,28697,False,False,Bronze,355.0,Apple Pay,Next Day,,@brian62,facebook.com/stephanie89,Frequent returner
CUST14856,Carl,Harrison,lgordon@example.net,908.779.1602,1991-05-16,35,Other,Low,Social researcher,Frank-Fox,5209 Davis Forge Apt. 609,Los Angeles,TX,USA,58449,North America,2022-12-30,2026-01-09,Suspended,Returning,671,82,5,2025-11-18,5,671,Mobile App,Fashion,32988,True,False,Platinum,,Apple Pay,Express,,,facebook.com/dennis58,
CUST14857,Kayla,Smith,joshua84@example.net,465-684-1502x18968,1958-06-03,19,Other,Low,"Research officer, trade union",Wells Group,182 Paul Trafficway Apt. 492,Dianaberg,,Luxembourg,90990,Asia Pacific,2022-10-04,2026-01-29,Suspended,New,718,176,4,2025-11-11,6,718,In-Store,Home & Kitchen,7811,False,True,Bronze,,Apple Pay,Next Day,,@jacob28,,
CUST14858,Crystal,Johnson,paigerobinson@example.net,001-965-240-9157,1972-03-21,65,Male,High,Public house manager,Dawson-Nguyen,530 Mitchell Run,New York,TX,USA,94979,North America,2023-07-19,2026-01-26,Closed,Returning,340,196,3,2026-01-15,3,340,Mobile App,Beauty,38195,False,True,Platinum,,Bank Transfer,Express,@pjensen,,,Frequent returner
CUST14859,Mark,Winters,xbowen@example.net,+1-303-618-1865x572,1992-09-20,70,Other,High,Tax adviser,"Morris, Scott and Bailey",76502 Alvarez Lake,North Aaron,Tennessee,Paraguay,84443,Latin America,2024-03-15,,Suspended,Returning,791,141,2,2025-12-14,2,791,Email,Fashion,18547,True,True,Platinum,,Apple Pay,Standard,@xhampton,@sandra37,,VIP customer
CUST14860,James,Taylor,brian60@example.net,738-945-4735x17970,2003-06-06,29,Other,Very High,Artist,,32435 Allen Ways,West Sheri,,Norway,34968,Asia Pacific,2022-08-04,,Inactive,Returning,12,196,3,2025-11-15,0,12,Email,Home & Kitchen,20013,False,True,Gold,,Credit Card,Standard,@qbaker,@charlesweiss,facebook.com/tdavis,Frequent returner
CUST14861,Larry,Chandler,rebecca22@example.com,+1-790-602-9273x93715,1970-08-05,62,Male,Middle,Multimedia programmer,Russell LLC,8601 Robertson Port,Phoenix,CA,USA,12272,North America,2024-06-28,2026-01-13,Suspended,Returning,596,181,1,2025-11-30,2,596,Mobile App,Home & Kitchen,16816,False,False,Platinum,494.0,PayPal,Next Day,,,,Frequent returner
CUST14862,Hector,Klein,harrismichelle@example.com,864-700-4891x4846,1985-09-02,35,Male,Very High,"Scientist, research (life sciences)","Rodriguez, Andrews and Walter",551 Amy Springs,Markstad,,Aruba,56717,Middle East,2021-09-24,2026-01-29,Suspended,Returning,779,81,6,,8,779,Website,Fashion,46166,True,True,Gold,363.0,Credit Card,Express,@gwallace,@larry30,facebook.com/chadparker,
CUST14863,Jacob,Mccullough,xchambers@example.com,686-540-7490,1969-03-23,56,Other,Middle,Environmental manager,Sanchez Ltd,608 Brandi Heights,Kevinshire,Massachusetts,Belarus,69429,Latin America,2023-08-13,,Closed,Loyal,3217,398,12,2026-01-03,13,3217,Email,Beauty,30748,True,False,Gold,,PayPal,Express,@rrice,,facebook.com/anna17,Frequent returner
CUST14864,Katherine,Johns,wtyler@example.com,(614)252-8814x010,1972-08-23,23,Male,Low,Environmental consultant,"Holden, Knox and Jennings",0807 Mcintyre Burgs Suite 031,Sanchezport,,Saint Vincent and the Grenadines,83240,Asia Pacific,2022-01-30,2026-01-23,Closed,Churned,293,190,5,,10,293,Website,Fashion,43434,False,True,Bronze,696.0,Credit Card,Express,,@glenncorey,facebook.com/parkerjasmine,Frequent returner
CUST14865,Samantha,Levy,thomasdeborah@example.com,692.520.8661x75599,1951-10-19,74,Other,High,Scientific laboratory technician,Roy-Norman,34396 Peters Ridge,Brussels,,Italy,59209,Europe,2025-11-21,2026-01-16,Closed,Loyal,2980,381,9,2026-01-01,8,2980,Mobile App,Sports,39412,False,False,Silver,584.0,PayPal,Next Day,@brownjohn,@heatherrose,facebook.com/merrittoscar,
CUST14866,Benjamin,Flynn,suttonaaron@example.com,261-617-4217x1665,1989-06-03,18,Female,High,Personal assistant,,88635 Roman Court,Larsonville,,Syrian Arab Republic,08488,Asia Pacific,2022-08-20,2026-01-14,Closed,At Risk,59,110,4,,2,59,Mobile App,Fashion,12196,True,True,Gold,579.0,PayPal,Next Day,@nancygarrett,@thomasrebecca,facebook.com/christopherjohnson,Prefers eco-friendly products
CUST14867,Nicholas,Castillo,lisawatson@example.net,001-249-567-6447x3108,1959-10-22,37,Female,Very High,Oceanographer,,1170 Williams Manors Apt. 285,Madrid,,Italy,68639,Europe,2022-01-14,,Inactive,Returning,833,70,1,2025-12-30,0,833,In-Store,Beauty,45326,False,True,Bronze,537.0,Bank Transfer,Express,,,,VIP customer
CUST14868,Melissa,Hill,elopez@example.com,576.275.5722,1961-12-15,29,Male,Low,Insurance claims handler,"Turner, Frazier and Dean",43326 Cook Cape Apt. 408,Port Natasha,Tennessee,Solomon Islands,54087,Latin America,2021-10-30,2026-01-26,Active,VIP,9791,1805,41,2026-01-25,20,9791,Mobile App,Fashion,24218,True,False,Gold,591.0,PayPal,Next Day,@owenselijah,,facebook.com/brian24,VIP customer
CUST14869,Leah,Stein,angela92@example.com,317-246-2860,1995-12-07,44,Other,Low,Civil Service administrator,,191 Lindsey Orchard,Traceyhaven,Nebraska,Norway,01716,Asia Pacific,2025-08-21,,Closed,Returning,242,61,6,2026-01-08,5,242,Website,Fashion,10967,False,True,Silver,,Apple Pay,Next Day,@whenderson,@mfowler,,
CUST14870,Karen,Collier,reneesmith@example.com,+1-269-391-4285,1989-10-26,79,Male,Middle,Insurance claims handler,Romero-Williams,360 Phillips Center,North Laura,,Samoa,24940,Asia Pacific,2025-01-09,2026-02-01,Suspended,New,546,81,5,2025-11-15,2,546,Website,Home & Kitchen,2607,True,False,Gold,558.0,Bank Transfer,Next Day,@brenda86,@margaret37,,
CUST14871,Tyler,Thornton,cgoodwin@example.com,(782)805-1014x430,1986-03-11,47,Female,High,"Therapist, speech and language",Wagner LLC,268 Eric Road Apt. 532,Mitchellmouth,,Congo,47729,Middle East,2022-05-31,2026-02-03,Suspended,New,206,54,5,,1,206,Website,Electronics,40255,False,True,Gold,,Apple Pay,Standard,@emilyharrison,,,VIP customer
CUST14872,James,Thompson,lisaballard@example.org,(799)713-9185x825,1955-09-17,61,Female,Very High,Arts development officer,,45938 Michael Islands Suite 270,Shawmouth,Nebraska,Guam,05181,Latin America,2023-11-18,2026-01-24,Inactive,At Risk,703,135,5,2026-01-02,8,703,In-Store,Electronics,31721,False,True,Bronze,455.0,Apple Pay,Next Day,,@iortega,facebook.com/amoore,VIP customer
CUST14873,Edward,Saunders,warellano@example.com,(508)813-8723x683,1975-08-19,25,Male,Middle,"Research officer, trade union",,44479 Kelley Creek Suite 016,Hardystad,Vermont,Togo,05980,Latin America,2023-10-13,,Inactive,VIP,20351,1883,38,,63,20351,In-Store,Electronics,40855,True,False,Gold,388.0,PayPal,Express,,,,VIP customer
CUST14874,Douglas,Mcclure,davidsonkimberly@example.org,001-402-326-4017x37981,1949-05-01,56,Female,High,Furniture conservator/restorer,"Elliott, Camacho and Ellison",038 Lee Shore Apt. 334,Berlin,,Italy,05696,Europe,2024-01-03,2026-01-11,Inactive,Churned,2,99,6,2025-12-31,2,2,Email,Fashion,37798,False,True,Gold,848.0,Credit Card,Express,,@dalton36,,VIP customer
CUST14875,Brian,Rowe,william38@example.com,455.641.4170,1987-03-17,34,Female,High,"Conservator, museum/gallery",,33133 Johnson Lights Suite 248,Hernandezville,,Greenland,42426,Latin America,2025-04-03,2026-01-17,Active,New,782,72,1,2026-02-05,2,782,Website,Fashion,39980,False,False,Gold,720.0,Credit Card,Standard,,@burnsannette,,
CUST14876,Kathleen,Russell,elizabethdavis@example.org,5669411513,1970-07-10,68,Male,Low,Air cabin crew,Rivas-Rodriguez,80718 Mary Dam Apt. 721,Martinezfurt,Rhode Island,Swaziland,99852,Latin America,2024-11-27,2026-01-12,Suspended,Loyal,2942,287,6,,7,2942,Website,Beauty,17105,False,False,Gold,407.0,Credit Card,Standard,,@howardjasmine,facebook.com/boothkimberly,
CUST14877,Todd,Davis,jamesadams@example.org,(907)362-6103x196,1970-03-20,66,Other,Very High,Jewellery designer,"Hartman, Franklin and Johnson",37213 Hinton Village,West Michael,,Svalbard & Jan Mayen Islands,67985,Asia Pacific,2021-12-11,2026-01-26,Closed,New,505,111,5,2025-12-27,7,505,Website,Beauty,38888,True,True,Silver,349.0,PayPal,Express,@garciaclarence,,facebook.com/nnelson,Prefers eco-friendly products
CUST14878,Chad,Johnson,codytucker@example.org,+1-760-546-5225x91698,1979-03-16,48,Other,Middle,Consulting civil engineer,Miller-Herrera,00272 Patterson Cove Suite 889,New York,TX,USA,46291,North America,2024-09-10,2026-01-29,Active,New,505,92,5,2025-12-29,9,505,Website,Sports,38483,True,True,Bronze,,Bank Transfer,Express,@fishervanessa,@phillipsdenise,facebook.com/tammy13,Prefers eco-friendly products
CUST14879,Albert,Moore,brent81@example.net,254-705-3087x596,1951-12-07,43,Female,Very High,Logistics and distribution manager,"Mills, Cruz and Moss",291 Brown Mountains,South Amandaside,Arizona,Tanzania,94522,Latin America,2025-02-17,2026-01-20,Active,Churned,297,81,5,,6,297,In-Store,Sports,24998,False,True,Platinum,,PayPal,Standard,,,facebook.com/dramos,VIP customer
CUST14880,Caitlin,Wilcox,norrisbrenda@example.org,001-740-560-9356x0311,1965-08-22,19,Male,Middle,Proofreader,,611 Wilson Island,Warsaw,,France,36092,Europe,2024-05-18,2026-01-29,Active,VIP,9319,1806,29,,51,9319,In-Store,Beauty,12373,True,True,Platinum,774.0,Apple Pay,Express,,@robertpollard,facebook.com/kimberlywilson,
CUST14881,Michael,Brown,xknight@example.net,905.726.4622,1974-10-02,77,Male,Low,Press sub,,1611 Michael Drives,San Antonio,NY,USA,26167,North America,2024-04-13,2026-01-10,Closed,New,931,56,6,,11,931,In-Store,Fashion,41527,False,True,Bronze,312.0,Apple Pay,Express,@april34,@patrick81,facebook.com/marietorres,Frequent returner
CUST14882,Christopher,Suarez,hsullivan@example.com,533-499-8009x17487,1956-05-11,40,Male,Low,"Conservation officer, nature",,8682 Howard Flat Suite 912,London,,UK,93380,Europe,2021-02-25,2026-01-28,Suspended,New,624,194,5,,5,624,Mobile App,Fashion,22164,False,False,Bronze,370.0,Apple Pay,Next Day,@barbarareynolds,,facebook.com/williamolson,VIP customer
CUST14883,David,Parker,sandramolina@example.org,+1-304-754-0433x43576,1953-02-02,22,Female,Very High,Glass blower/designer,,0922 William Vista,Hardingview,Florida,Lithuania,94341,Latin America,2022-08-04,2026-01-16,Closed,Loyal,1270,497,8,,5,1270,Email,Electronics,3836,True,True,Gold,626.0,PayPal,Express,@georgegibson,,facebook.com/erica44,
CUST14884,Alicia,Pham,bshelton@example.com,001-465-347-1443,1969-01-07,43,Female,Middle,Database administrator,Joseph Group,144 Benson Street,Robertport,Minnesota,Ghana,73860,Latin America,2023-08-27,2026-01-19,Suspended,Returning,961,174,6,,0,961,Website,Sports,15824,False,True,Bronze,608.0,Bank Transfer,Express,,@meganjohnson,,Prefers eco-friendly products
CUST14885,Curtis,Jackson,tiffanybeard@example.net,001-927-750-9971,1998-11-18,39,Female,Very High,"Engineer, communications",Boyd Inc,2835 Ross Heights,Chicago,MI,USA,30371,North America,2023-05-04,2026-01-18,Suspended,Loyal,3768,383,12,,18,3768,Email,Beauty,30940,False,False,Gold,648.0,Credit Card,Standard,@berrygina,,,Frequent returner
CUST14886,Charles,Wagner,bradley23@example.net,550.640.2376,2007-09-25,44,Other,Low,"Programmer, multimedia","Baker, Yates and Gibson",4367 Timothy Club Apt. 967,London,,Germany,93188,Europe,2023-07-10,2026-01-17,Suspended,Loyal,3648,424,9,2025-12-27,9,3648,Mobile App,Home & Kitchen,47853,False,True,Bronze,382.0,Bank Transfer,Next Day,@pcross,,facebook.com/williamscharles,
CUST14887,Michelle,Gibson,awhite@example.com,628.776.8624x26410,1975-12-09,58,Other,Middle,"Social research officer, government","Aguilar, Cole and Williams",6716 Jocelyn Plains,New William,,Rwanda,55638,Middle East,2023-02-02,,Suspended,Loyal,2575,331,8,2025-12-05,16,2575,Email,Electronics,11229,False,True,Bronze,,Bank Transfer,Standard,@lisa53,@qramirez,,VIP customer
CUST14888,Adam,Roberts,gparsons@example.net,454.296.7430x388,1967-08-04,59,Female,High,"Administrator, Civil Service","Glenn, Weaver and Cobb",63355 Tony Flats Apt. 750,East Antonioville,,Anguilla,21326,Middle East,2024-02-23,2026-01-25,Active,New,553,196,3,2026-02-02,5,553,Website,Home & Kitchen,36589,False,True,Gold,,PayPal,Next Day,,,facebook.com/nicholsshawn,
CUST14889,James,Reynolds,eric90@example.com,360-348-5036x9303,1999-09-25,64,Female,High,Oncologist,,47220 Ford Park Suite 178,Gibsonstad,,French Guiana,16829,Asia Pacific,2023-09-13,2026-01-14,Active,VIP,47656,1731,27,,45,47656,Email,Beauty,3376,True,False,Platinum,573.0,Apple Pay,Standard,@karatapia,,,
CUST14890,Sarah,Mclaughlin,glennjackson@example.com,699-962-2837x2928,1996-10-23,51,Female,Very High,Clinical cytogeneticist,,520 Koch Springs,Lake Michaelport,Georgia,Zambia,86357,Latin America,2025-01-28,,Closed,Loyal,2170,302,8,,1,2170,In-Store,Home & Kitchen,5952,False,False,Silver,,PayPal,Express,,,facebook.com/wendy79,Frequent returner
CUST14891,Maurice,Bradley,xgreen@example.org,205.312.4475x7732,1978-10-11,75,Other,High,Product designer,,16672 Young Villages,Chicago,PA,USA,41153,North America,2024-07-29,2026-02-01,Active,New,170,164,4,2025-12-17,0,170,Email,Electronics,45223,True,False,Silver,,Credit Card,Next Day,,@xlopez,,Frequent returner
CUST14892,James,Mitchell,zmartin@example.net,945-313-5989,1967-05-06,55,Female,Low,Operational researcher,,23140 Gutierrez Mill,Dallas,OH,USA,64266,North America,2022-10-28,,Suspended,New,287,87,1,2026-01-10,2,287,Website,Sports,47452,False,True,Bronze,347.0,Credit Card,Next Day,@dmartinez,@oalexander,facebook.com/johnstonvictoria,Frequent returner
CUST14893,Rebecca,Beard,harrisbrittany@example.com,001-520-853-4725x6018,1989-07-14,20,Female,Middle,Farm manager,,7593 Kelli Oval,Kellystad,,Tuvalu,28029,Latin America,2025-04-28,,Inactive,Loyal,3320,409,11,2025-12-24,4,3320,Mobile App,Sports,28684,True,False,Bronze,519.0,PayPal,Express,,,facebook.com/arosales,VIP customer
CUST14894,Brian,Zhang,bmyers@example.com,6166488051,1977-08-25,37,Female,Low,IT technical support officer,,538 Sara Prairie,London,,Spain,78987,Europe,2022-06-15,,Active,Loyal,3698,492,11,2025-12-19,9,3698,Website,Sports,43807,True,False,Bronze,449.0,Apple Pay,Standard,,@ncardenas,facebook.com/bowmanchad,
CUST14895,Steven,Murray,romeroeileen@example.org,001-844-464-6393x21943,1988-10-03,72,Male,Low,"Therapist, nutritional","Lopez, Townsend and Wells",22206 Amber Corner,Martinborough,Delaware,Bahamas,35287,Middle East,2024-01-03,2026-01-26,Suspended,New,990,137,5,2026-01-19,1,990,Website,Home & Kitchen,45199,False,False,Silver,481.0,Apple Pay,Express,@mproctor,@gibsonadam,facebook.com/melissa48,VIP customer
CUST14896,Eugene,Massey,kimberly80@example.com,928.795.1894,1990-12-13,64,Female,Low,Occupational psychologist,Hernandez Ltd,60219 Cory Loop Apt. 534,Lake Nathan,,Bulgaria,82961,Middle East,2024-08-29,2026-01-23,Inactive,VIP,28057,1980,14,2025-11-19,24,28057,Website,Home & Kitchen,46267,True,False,Platinum,482.0,PayPal,Standard,@joseph39,,,VIP customer
CUST14897,Victor,Hobbs,jacobbrown@example.com,485-697-2435,1964-11-09,75,Other,Low,Dentist,Melton and Sons,91714 Morrison Trafficway Apt. 157,New York,MI,USA,08431,North America,2025-06-13,2026-01-18,Inactive,New,230,154,4,2026-01-01,1,230,Mobile App,Electronics,2427,False,False,Gold,,PayPal,Next Day,,,,Frequent returner
CUST14898,Diana,Hicks,daniel64@example.net,(838)831-3914x5884,1975-07-27,71,Female,Middle,Local government officer,,40607 King Street,Leemouth,Louisiana,American Samoa,61480,Latin America,2023-03-03,2026-01-17,Active,Loyal,4076,309,12,2025-12-04,4,4076,Mobile App,Home & Kitchen,1318,True,False,Silver,,Apple Pay,Standard,@lisaroth,,facebook.com/kyleoneill,VIP customer
CUST14899,Clarence,Keller,ericawatkins@example.com,+1-978-282-7712x600,1982-11-18,43,Female,Middle,"Psychologist, clinical",,5929 Hill Road,Brandonville,New Mexico,Finland,09510,Asia Pacific,2024-07-14,2026-02-01,Active,VIP,25570,1655,36,,4,25570,Mobile App,Electronics,49152,True,True,Gold,487.0,Apple Pay,Standard,,@robert15,facebook.com/jenniferbaird,Prefers eco-friendly products
CUST14900,Justin,Reyes,patricklaura@example.org,001-602-894-4069x6451,1971-02-10,23,Male,Middle,Haematologist,,998 Brian Land,Jessicaland,Pennsylvania,Slovenia,42149,Middle East,2023-07-25,,Suspended,Returning,767,184,3,2026-02-05,6,767,Email,Beauty,11004,True,False,Platinum,381.0,Bank Transfer,Express,,@pweber,,Prefers eco-friendly products
CUST14901,Jill,Maddox,jessicapratt@example.org,466-993-2445,2007-04-12,80,Other,High,Actor,"Bryant, Allen and Nelson",75837 Tucker Valleys Suite 407,Prague,,Italy,85291,Europe,2022-01-16,2026-01-28,Inactive,Churned,556,158,1,2025-12-04,1,556,In-Store,Beauty,34672,True,False,Platinum,495.0,Credit Card,Next Day,@james05,,,Prefers eco-friendly products
CUST14902,Kelly,Johnston,icook@example.com,+1-402-305-1409x05044,1983-02-13,47,Male,Very High,Software engineer,"Daniels, Mccoy and Lawson",038 Daniel Creek Suite 974,West Megan,,Montenegro,29637,Latin America,2024-03-02,,Active,New,482,160,6,2026-01-03,12,482,Website,Electronics,29456,False,False,Bronze,,Apple Pay,Next Day,,,,Frequent returner
CUST14903,Brittany,Adkins,lisajackson@example.net,+1-708-934-3791x68873,1983-07-15,29,Other,Very High,Stage manager,,2115 Kyle Radial Apt. 422,North Anthonyshire,Alabama,Finland,04398,Latin America,2024-03-23,2026-01-08,Closed,Returning,933,64,1,,1,933,Mobile App,Electronics,2382,False,True,Silver,,Credit Card,Express,@angeladeleon,,,Prefers eco-friendly products
CUST14904,Stephen,Hines,fosterthomas@example.net,253.768.5489x48085,1979-12-29,47,Male,Middle,"Nurse, children's",Blevins-Chaney,8631 White Road Apt. 319,San Antonio,FL,USA,08322,North America,2023-02-22,2026-01-20,Suspended,Returning,1,129,4,,2,1,In-Store,Beauty,41099,False,True,Bronze,361.0,Bank Transfer,Standard,@elliswilliam,,,Frequent returner
CUST14905,Joshua,Walls,warrenjones@example.net,+1-233-674-0810x5180,1991-08-30,59,Male,Very High,"Exhibitions officer, museum/gallery",Franklin Ltd,98363 Andrew Meadow Apt. 625,North Bruce,Louisiana,Sierra Leone,64562,Latin America,2025-06-12,2026-02-03,Active,Churned,348,133,5,2026-01-31,6,348,In-Store,Sports,17017,False,False,Platinum,780.0,Credit Card,Standard,,@ksimmons,facebook.com/yjohnson,
